report_date,year_num,month_num,day_num,day_of_week,quarter_num,is_weekend,is_month_start,is_month_end,revenue_target,log_revenue,revenue_lag_1d,revenue_lag_7d,revenue_lag_365d,revenue_rolling_7d_mean,revenue_rolling_30d_mean,summary_metric_col17,is_missing_date
2020-09-10,2020,9,10,3,3,0,0,0,1899,7.549609165154531,1664,811,0,1609.14,2263.83,7667,false
2020-09-11,2020,9,11,4,3,0,0,0,1162,7.0587581525186645,1899,551,0,1696.43,2239.83,5517,false
2020-09-12,2020,9,12,5,3,1,0,0,743,6.612041034833092,1162,1045,0,1653.29,2171.07,5272,false
2020-09-13,2020,9,13,6,3,1,0,0,2587,7.858640655620791,743,1502,0,1808.29,2203.17,6401,false
2020-09-14,2020,9,14,0,3,0,0,0,2176,7.685703061234547,2587,3479,0,1622.14,2200.2,6127,false
2020-09-15,2020,9,15,1,3,0,0,0,1357,7.213768308118641,2176,1124,0,1655.43,2177.4,4199,false
2020-09-16,2020,9,16,2,3,0,0,0,271,5.605802066295997,1357,1664,0,1456.43,2143.9,3754,false
2020-09-17,2020,9,17,3,3,0,0,0,532,6.278521424165844,271,1899,0,1261.14,2081.83,1879,false
2020-09-18,2020,9,18,4,3,0,0,0,484,6.184148890937483,532,1162,0,1164.29,1960.87,2039,false
2020-09-19,2020,9,19,5,3,1,0,0,0,0,484,743,0,1058.14,1928.4,1697,false
2020-09-20,2020,9,20,6,3,1,0,0,834,6.727431724850855,0,2587,0,807.71,1916.1,3122,false
2020-09-21,2020,9,21,0,3,0,0,0,871,6.77078942390898,834,2176,0,621.29,1908.4,4592,false
2020-09-22,2020,9,22,1,3,0,0,0,552,6.315358001522335,871,1357,0,506.29,1908.1,5348,false
2020-09-23,2020,9,23,2,3,0,0,0,2278,7.731492029245684,552,271,0,793,1923.53,12110,false
2020-09-24,2020,9,24,3,3,0,0,0,1752,7.469083884921234,2278,532,0,967.29,1115.33,5175,false
2020-09-25,2020,9,25,4,3,0,0,0,1637,7.401231264413014,1752,484,0,1132,1149.37,15227,false
2020-09-26,2020,9,26,5,3,1,0,0,17392,9.763823105408154,1637,0,0,3616.57,1694.3,26065,false
2020-09-27,2020,9,27,6,3,1,0,0,1944,7.573017256052546,17392,834,0,3775.14,1679.67,4612,false
2020-09-28,2020,9,28,0,3,0,0,0,202,5.313205979041787,1944,871,0,3679.57,1663.87,2814,false
2020-09-29,2020,9,29,1,3,0,0,0,1582,7.367077059881012,202,552,0,3826.71,1691.43,7302,false
2020-09-30,2020,9,30,2,3,0,0,1,1471,7.294377299288821,1582,2278,0,3711.43,1740.13,4579,false
2020-10-01,2020,10,1,3,4,0,1,0,2554,7.845807502637805,1471,1752,0,3826,1825.27,6789,false
2020-10-02,2020,10,2,4,4,0,0,0,302,5.713732805509369,2554,1637,0,3635.29,1825.27,2788,false
2020-10-03,2020,10,3,5,4,1,0,0,1193,7.085064293952547,302,17392,0,1321.14,1838,4268,false
2020-10-04,2020,10,4,6,4,1,0,0,856,6.75343791859778,1193,1944,0,1165.71,1848.17,2894,false
2020-10-05,2020,10,5,0,4,0,0,0,1097,7.001245622069476,856,202,0,1293.57,1849.9,3951,false
2020-10-06,2020,10,6,1,4,0,0,0,1441,7.273786317844894,1097,1582,0,1273.43,1847.87,6210,false
2020-10-07,2020,10,7,2,4,0,0,0,2190,7.692113339595466,1441,1471,0,1376.14,1804.9,8276,false
2020-10-08,2020,10,8,3,4,0,0,0,1596,7.3758821482150125,2190,2554,0,1239.29,1820.63,4874,false
2020-10-09,2020,10,9,4,4,0,0,0,1577,7.363913501405819,1596,302,0,1421.43,1817.73,4842,false
2020-10-10,2020,10,10,5,4,1,0,0,261,5.568344503761097,1577,1193,0,1288.29,1763.13,8202,false
2020-10-11,2020,10,11,6,4,1,0,0,564,6.33682573114644,261,856,0,1246.57,1743.2,1664,false
2020-10-12,2020,10,12,0,4,0,0,0,536,6.285998094508864,564,1097,0,1166.43,1736.3,2749,false
2020-10-13,2020,10,13,1,4,0,0,0,1122,7.023758954738443,536,1441,0,1120.86,1687.47,7289,false
2020-10-14,2020,10,14,2,4,0,0,0,1708,7.443663683115591,1122,2190,0,1052,1671.87,3974,false
2020-10-15,2020,10,15,3,4,0,0,0,194,5.272999558563747,1708,1596,0,851.71,1633.1,1829,false
2020-10-16,2020,10,16,4,4,0,0,0,1037,6.945051063725834,194,1577,0,774.57,1658.63,5011,false
2020-10-17,2020,10,17,5,4,1,0,0,930,6.836259277277067,1037,261,0,870.14,1671.9,3618,false
2020-10-18,2020,10,18,6,4,1,0,0,2061,7.631431664576905,930,564,0,1084,1724.47,4778,false
2020-10-19,2020,10,19,0,4,0,0,0,844,6.739336627357174,2061,536,0,1128,1752.6,3777,false
2020-10-20,2020,10,20,1,4,0,0,0,339,5.828945617610207,844,1122,0,1016.14,1736.1,1925,false
2020-10-21,2020,10,21,2,4,0,0,0,774,6.652863029353346,339,1708,0,882.71,1732.87,2310,false
2020-10-22,2020,10,22,3,4,0,0,0,100,4.61512051684126,774,194,0,869.29,1717.8,882,false
2020-10-23,2020,10,23,4,4,0,0,0,139,4.941642422609304,100,1037,0,741,1646.5,2556,false
2020-10-24,2020,10,24,5,4,1,0,0,186,5.231108616854587,139,930,0,634.71,1594.3,2020,false
2020-10-25,2020,10,25,6,4,1,0,0,149,5.0106352940962555,186,2061,0,361.57,1544.7,266,false
2020-10-26,2020,10,26,0,4,0,0,0,0,0,149,844,0,241,964.97,20,false
2020-10-27,2020,10,27,1,4,0,0,0,0,0,0,339,0,192.57,900.17,970,false
2020-10-28,2020,10,28,2,4,0,0,0,0,0,0,774,0,82,893.43,1719,false
2020-10-29,2020,10,29,3,4,0,0,0,393,5.976350909297934,0,100,0,123.86,853.8,9310,false
2020-10-30,2020,10,30,4,4,0,0,0,11986,9.3915780082071,393,139,0,1816.29,1204.3,14829,false
2020-10-31,2020,10,31,5,4,1,0,1,0,0,11986,186,0,1789.71,1119.17,340,false
2020-11-01,2020,11,1,6,4,1,1,0,0,0,0,149,0,1768.43,1109.1,0,false
2020-11-02,2020,11,2,0,4,0,0,0,0,0,0,0,0,1768.43,1069.33,200,false
2020-11-03,2020,11,3,1,4,0,0,0,800,6.685860947068359,0,0,0,1882.71,1067.47,4098,false
2020-11-04,2020,11,4,2,4,0,0,0,342,5.8377304471659395,800,0,0,1931.57,1042.3,2794,false
2020-11-05,2020,11,5,3,4,0,0,0,3776,8.236685322712457,342,393,0,2414.86,1120.13,6403,false
2020-11-06,2020,11,6,4,4,0,0,0,1899,7.549609165154531,3776,11986,0,973.86,1110.43,5393,false
2020-11-07,2020,11,7,5,4,1,0,0,1350,7.208600337960199,1899,0,0,1166.71,1102.23,8943,false
2020-11-08,2020,11,8,6,4,1,0,0,193,5.267858159063328,1350,0,0,1194.29,1056.1,1084,false
2020-11-09,2020,11,9,0,4,0,0,0,184,5.220355825078324,193,0,0,1220.57,1053.53,5236,false
2020-11-10,2020,11,10,1,4,0,0,0,2178,7.686621334944619,184,800,0,1417.43,1107.33,5010,false
2020-11-11,2020,11,11,2,4,0,0,0,1895,7.547501682814967,2178,342,0,1639.29,1152.63,2675,false
2020-11-12,2020,11,12,3,4,0,0,0,0,0,1895,3776,0,1099.86,1115.23,0,false
2020-11-13,2020,11,13,4,4,0,0,0,586,6.375024819828096,0,1899,0,912.29,1077.83,6215,false
2020-11-14,2020,11,14,5,4,1,0,0,2316,7.748028524432376,586,1350,0,1050.29,1148.57,5140,false
2020-11-15,2020,11,15,6,4,1,0,0,2308,7.744569809354495,2316,193,0,1352.43,1190.93,5568,false
2020-11-16,2020,11,16,0,4,0,0,0,2498,7.823645930834952,2308,184,0,1683,1243.2,6245,false
2020-11-17,2020,11,17,1,4,0,0,0,2333,7.755338812846501,2498,2178,0,1705.14,1252.27,7426,false
2020-11-18,2020,11,18,2,4,0,0,0,4206,8.344505083590521,2333,1895,0,2035.29,1364.33,11911,false
2020-11-19,2020,11,19,3,4,0,0,0,1306,7.175489713624222,4206,0,0,2221.86,1396.57,5702,false
2020-11-20,2020,11,20,4,4,0,0,0,2089,7.644919344958857,1306,586,0,2436.57,1440.4,6535,false
2020-11-21,2020,11,21,5,4,1,0,0,1417,7.257002707092073,2089,2316,0,2308.14,1484.3,11736,false
2020-11-22,2020,11,22,6,4,1,0,0,2234,7.711996507047669,1417,2308,0,2297.57,1554.13,5153,false
2020-11-23,2020,11,23,0,4,0,0,0,3270,8.092851027538384,2234,2498,0,2407.86,1656.93,8063,false
2020-11-24,2020,11,24,1,4,0,0,0,1052,6.959398512133975,3270,2333,0,2224.86,1687.03,9677,false
2020-11-25,2020,11,25,2,4,0,0,0,1051,6.958448393297655,1052,4206,0,1774.14,1722.07,5398,false
2020-11-26,2020,11,26,3,4,0,0,0,4255,8.35608503102148,1051,1306,0,2195.43,1863.9,19163,false
2020-11-27,2020,11,27,4,4,0,0,0,1428,7.264730177929867,4255,2089,0,2101,1911.5,6359,false
2020-11-28,2020,11,28,5,4,1,0,0,1324,7.1891677384203225,1428,1417,0,2087.71,1942.53,11809,false
2020-11-29,2020,11,29,6,4,1,0,0,1383,7.232733136177615,1324,2234,0,1966.14,1589.1,4062,false
2020-11-30,2020,11,30,0,4,0,0,1,899,6.802394763324311,1383,3270,0,1627.43,1619.07,3585,false
2020-12-01,2020,12,1,1,4,0,1,0,1132,7.0326242610280065,899,1052,0,1638.86,1656.8,2172,false
2020-12-02,2020,12,2,2,4,0,0,0,572,6.350885716714739,1132,1051,0,1570.43,1675.87,2628,false
2020-12-03,2020,12,3,3,4,0,0,0,1465,7.290292882446597,572,4255,0,1171.86,1698.03,8169,false
2020-12-04,2020,12,4,4,4,0,0,0,2812,7.9420068084898565,1465,1428,0,1369.57,1780.37,8988,false
2020-12-05,2020,12,5,5,4,1,0,0,1825,7.509883061154913,2812,1324,0,1441.14,1715.33,7837,false
2020-12-06,2020,12,6,6,4,1,0,0,1592,7.373374309910048,1825,1383,0,1471,1705.1,4222,false
2020-12-07,2020,12,7,0,4,0,0,0,913,6.81783057145415,1592,899,0,1473,1690.53,4981,false
2020-12-08,2020,12,8,1,4,0,0,0,1727,7.454719949364001,913,1132,0,1558,1741.67,5077,false
2020-12-09,2020,12,9,2,4,0,0,0,1448,7.278628942320682,1727,572,0,1683.14,1783.8,6082,false
2020-12-10,2020,12,10,3,4,0,0,0,2022,7.612336837167745,1448,1465,0,1762.71,1778.6,8891,false
2020-12-11,2020,12,11,4,4,0,0,0,1838,7.516977224604321,2022,2812,0,1623.57,1776.7,9275,false
2020-12-12,2020,12,12,5,4,1,0,0,772,6.6502790485874215,1838,1825,0,1473.14,1802.43,4515,false
2020-12-13,2020,12,13,6,4,1,0,0,1300,7.170888478512505,772,1592,0,1431.43,1826.23,3523,false
2020-12-14,2020,12,14,0,4,0,0,0,624,6.437751649736401,1300,913,0,1390.14,1769.83,4632,false
2020-12-15,2020,12,15,1,4,0,0,0,4355,8.37930948405285,624,1727,0,1765.57,1838.07,9000,false
2020-12-16,2020,12,16,2,4,0,0,0,1318,7.1846291527173145,4355,1448,0,1747,1798.73,8210,false
2020-12-17,2020,12,17,3,4,0,0,0,734,6.5998704992128365,1318,2022,0,1563,1745.43,2913,false
2020-12-18,2020,12,18,4,4,0,0,0,727,6.590301048196686,734,1838,0,1404.29,1629.47,4024,false
2020-12-19,2020,12,19,5,4,1,0,0,467,6.148468295917646,727,772,0,1360.71,1601.5,2852,false
2020-12-20,2020,12,20,6,4,1,0,0,1938,7.569927655242652,467,1300,0,1451.86,1596.47,3744,false
2020-12-21,2020,12,21,0,4,0,0,0,995,6.903747257584598,1938,624,0,1504.86,1582.4,10489,false
2020-12-22,2020,12,22,1,4,0,0,0,1116,7.018401799069201,995,4355,0,1042.14,1545.13,6612,false
2020-12-23,2020,12,23,2,4,0,0,0,1751,7.468513271496336,1116,1318,0,1104,1494.5,5348,false
2020-12-24,2020,12,24,3,4,0,0,0,273,5.6131281063880705,1751,734,0,1038.14,1468.53,2074,false
2020-12-25,2020,12,25,4,4,0,0,0,282,5.645446897643238,273,727,0,974.57,1442.9,1060,false
2020-12-26,2020,12,26,5,4,1,0,0,1661,7.415776975415393,282,467,0,1145.14,1356.43,6148,false
2020-12-27,2020,12,27,6,4,1,0,0,1017,6.925595197110468,1661,1938,0,1013.57,1342.73,4651,false
2020-12-28,2020,12,28,0,4,0,0,0,1905,7.552762084214147,1017,995,0,1143.57,1362.1,6178,false
2020-12-29,2020,12,29,1,4,0,0,0,1362,7.217443431696532,1905,1116,0,1178.71,1361.4,6990,false
2020-12-30,2020,12,30,2,4,0,0,0,2028,7.615298339825815,1362,1751,0,1218.29,1399.03,5606,false
2020-12-31,2020,12,31,3,4,0,0,1,25338,10.140099989797301,2028,273,0,4799,2205.9,42117,false
2021-01-01,2021,1,1,4,1,0,1,0,0,0,25338,282,96,4758.71,2186.83,0,false
2021-01-02,2021,1,2,5,1,1,0,0,990,6.898714534329987,0,1661,1417,4662.86,2171,6919,false
2021-01-03,2021,1,3,6,1,1,0,0,1350,7.208600337960199,990,1017,692,4710.43,2122.27,10969,false
2021-01-04,2021,1,4,0,1,0,0,0,2226,7.708410667257367,1350,1905,475,4756.29,2135.63,10940,false
2021-01-05,2021,1,5,1,1,0,0,0,3491,8.158229916959492,2226,1362,665,5060.43,2198.93,13175,false
2021-01-06,2021,1,6,2,1,0,0,0,3993,8.29254851397576,3491,2028,689,5341.14,2301.6,12363,false
2021-01-07,2021,1,7,3,1,0,0,0,2264,7.725330037917134,3993,25338,357,2044.86,2319.5,8430,false
2021-01-08,2021,1,8,4,1,0,0,0,2555,7.846198815497425,2264,0,251,2409.86,2356.4,12165,false
2021-01-09,2021,1,9,5,1,1,0,0,1491,7.307872780763706,2555,990,403,2481.43,2338.7,5927,false
2021-01-10,2021,1,10,6,1,1,0,0,3137,8.051340933292977,1491,1350,314,2736.71,2382,8778,false
2021-01-11,2021,1,11,0,1,0,0,0,1151,7.049254841255836,3137,2226,354,2583.14,2394.63,6228,false
2021-01-12,2021,1,12,1,1,0,0,0,3589,8.185907481482324,1151,3491,368,2597.14,2470.93,9232,false
2021-01-13,2021,1,13,2,1,0,0,0,1480,7.300472814267798,3589,3993,377,2238.14,2499.47,10414,false
2021-01-14,2021,1,14,3,1,0,0,0,1164,7.060476365999801,1480,2264,386,2081,2393.1,2964,false
2021-01-15,2021,1,15,4,1,0,0,0,3403,8.132706489693264,1164,2555,307,2202.14,2462.6,7662,false
2021-01-16,2021,1,16,5,1,1,0,0,1089,6.993932975223189,3403,1491,2205,2144.71,2474.43,7049,false
2021-01-17,2021,1,17,6,1,1,0,0,1597,7.37650812632622,1089,3137,614,1924.71,2503.43,3783,false
2021-01-18,2021,1,18,0,1,0,0,0,3148,8.054840221101024,1597,1151,4762,2210,2592.8,7327,false
2021-01-19,2021,1,19,1,1,0,0,0,968,6.876264611890766,3148,3589,272,1835.57,2560.47,11400,false
2021-01-20,2021,1,20,2,1,0,0,0,459,6.13122648948314,968,1480,1444,1689.71,2542.6,11617,false
2021-01-21,2021,1,21,3,1,0,0,0,1766,7.4770384723196965,459,1164,2619,1775.71,2564.27,17976,false
2021-01-22,2021,1,22,4,1,0,0,0,1760,7.473637108496206,1766,3403,1070,1541,2564.57,10428,false
2021-01-23,2021,1,23,5,1,1,0,0,1226,7.112327444710911,1760,1089,447,1560.57,2596.33,7300,false
2021-01-24,2021,1,24,6,1,1,0,0,1531,7.3343293503005365,1226,1597,1016,1551.14,2637.97,5436,false
2021-01-25,2021,1,25,0,1,0,0,0,289,5.66988092298052,1531,3148,880,1142.71,2592.23,3465,false
2021-01-26,2021,1,26,1,1,0,0,0,2329,7.753623546559746,289,968,703,1337.14,2635.97,7641,false
2021-01-27,2021,1,27,2,1,0,0,0,22551,10.023579032793949,2329,459,21497,4493.14,3324.17,40253,false
2021-01-28,2021,1,28,3,1,0,0,0,667,6.504288173536645,22551,1766,517,4336.14,3301,8542,false
2021-01-29,2021,1,29,4,1,0,0,0,212,5.361292165709425,667,1760,1177,4115,3240.47,7068,false
2021-01-30,2021,1,30,5,1,1,0,0,1174,7.069023426578259,212,1226,636,4107.57,2435,3787,false
2021-01-31,2021,1,31,6,1,1,0,1,0,0,1174,1531,0,3888.86,2435,1758,false
2021-02-01,2021,2,1,0,1,0,1,0,0,0,0,289,378,3847.57,2402,0,true
2021-02-02,2021,2,2,1,1,0,0,0,1643,7.404887575616125,0,2329,162,3749.57,2411.77,5747,false
2021-02-03,2021,2,3,2,1,0,0,0,2209,7.700747794511798,1643,22551,432,843.57,2411.2,6251,false
2021-02-04,2021,2,4,3,1,0,0,0,1536,7.337587743538595,2209,667,0,967.71,2346.03,2520,false
2021-02-05,2021,2,5,4,1,0,0,0,1011,6.91968384984741,1536,212,0,1081.86,2246.63,4103,false
2021-02-06,2021,2,6,5,1,1,0,0,503,6.222576268071369,1011,1174,50,986,2187.93,1829,false
2021-02-07,2021,2,7,6,1,1,0,0,2788,7.933438387627489,503,0,62,1384.29,2195.7,14622,false
2021-02-08,2021,2,8,0,1,0,0,0,338,5.82600010738045,2788,0,90,1432.57,2157.27,2790,false
2021-02-09,2021,2,9,1,1,0,0,0,1461,7.2875606403097235,338,1643,0,1406.57,2101.4,3950,false
2021-02-10,2021,2,10,2,1,0,0,0,1362,7.217443431696532,1461,2209,995,1285.57,2108.43,5032,false
2021-02-11,2021,2,11,3,1,0,0,0,1441,7.273786317844894,1362,1536,92,1272,2036.83,5638,false
2021-02-12,2021,2,12,4,1,0,0,0,4653,8.445482343862237,1441,1011,296,1792.29,2142.6,7348,false
2021-02-13,2021,2,13,5,1,1,0,0,1537,7.338238150065589,4653,503,373,1940,2155.03,5161,false
2021-02-14,2021,2,14,6,1,1,0,0,2150,7.67368812926773,1537,2788,464,1848.86,2113.27,5871,false
2021-02-15,2021,2,15,0,1,0,0,0,5999,8.699514748210191,2150,338,751,2657.57,2276.93,15198,false
2021-02-16,2021,2,16,1,1,0,0,0,2115,7.65728279297819,5999,1461,789,2751,2294.2,23009,false
2021-02-17,2021,2,17,2,1,0,0,0,1406,7.249215057114389,2115,1362,182,2757.29,2236.13,5276,false
2021-02-18,2021,2,18,3,1,0,0,0,634,6.453624998892692,1406,1441,164,2642,2225,5022,false
2021-02-19,2021,2,19,4,1,0,0,0,480,6.175867270105761,634,4653,385,2045.86,2225.7,2707,false
2021-02-20,2021,2,20,5,1,1,0,0,0,0,480,1537,0,1826.29,2166.83,1473,false
2021-02-21,2021,2,21,6,1,1,0,0,561,6.331501849893691,0,2150,0,1599.29,2126.87,2047,false
2021-02-22,2021,2,22,0,1,0,0,0,155,5.049856007249537,561,5999,242,764.43,2091.17,1043,false
2021-02-23,2021,2,23,1,1,0,0,0,0,0,155,2115,1054,462.29,2040.13,2033,false
2021-02-24,2021,2,24,2,1,0,0,0,100,4.61512051684126,0,1406,0,275.71,2033.83,6311,false
2021-02-25,2021,2,25,3,1,0,0,0,332,5.808142489980444,100,634,1650,232.57,1967.27,6101,false
2021-02-26,2021,2,26,4,1,0,0,0,25189,10.134202369346655,332,480,413,3762.43,2055.2,45272,false
2021-02-27,2021,2,27,5,1,1,0,0,1755,7.470793774195061,25189,0,19328,4013.14,2091.47,10102,false
2021-02-28,2021,2,28,6,1,1,0,1,900,6.803505257608338,1755,561,2470,4061.57,2114.4,4690,false
2021-03-01,2021,3,1,0,1,0,1,0,0,0,900,155,920,4039.43,2075.27,0,true
2021-03-02,2021,3,2,1,1,0,0,0,1498,7.312553498102598,0,0,687,4253.43,2125.2,5844,false
2021-03-03,2021,3,3,2,1,0,0,0,873,6.773080375655535,1498,100,1566,4363.86,2154.3,4044,false
2021-03-04,2021,3,4,3,1,0,0,0,706,6.561030665896572,873,332,1197,4417.29,2123.07,3055,false
2021-03-05,2021,3,5,4,1,0,0,0,396,5.98393628068719,706,25189,2572,875.43,2062.63,5890,false
2021-03-06,2021,3,6,5,1,1,0,0,193,5.267858159063328,396,1755,1661,652.29,2017.87,2263,false
2021-03-07,2021,3,7,6,1,1,0,0,697,6.548219102762372,193,900,2808,623.29,2007.4,5229,false
2021-03-08,2021,3,8,0,1,0,0,0,783,6.664409020350408,697,0,519,735.14,2016.73,2797,false
2021-03-09,2021,3,9,1,1,0,0,0,1103,7.00669522683704,783,1498,767,678.71,1960.57,5206,false
2021-03-10,2021,3,10,2,1,0,0,0,1574,7.362010551259734,1103,873,424,778.86,2001.77,5635,false
2021-03-11,2021,3,11,3,1,0,0,0,387,5.961005339623274,1574,706,765,733.29,1965.97,2932,false
2021-03-12,2021,3,12,4,1,0,0,0,370,5.916202062607435,387,396,106,729.57,1932.9,1864,false
2021-03-13,2021,3,13,5,1,1,0,0,2177,7.686162303492906,370,193,702,1013,1957.43,10310,false
2021-03-14,2021,3,14,6,1,1,0,0,877,6.777646593635116,2177,697,3280,1038.71,1831.57,8070,false
2021-03-15,2021,3,15,0,1,0,0,0,1441,7.273786317844894,877,783,2140,1132.71,1828.37,7994,false
2021-03-16,2021,3,16,1,1,0,0,0,3098,8.038834757787749,1441,1103,1928,1417.71,1859.97,12104,false
2021-03-17,2021,3,17,2,1,0,0,0,4313,8.3696208269491,3098,1574,1712,1809,1803.77,11093,false
2021-03-18,2021,3,18,3,1,0,0,0,842,6.736966958001855,4313,387,1804,1874,1761.33,5785,false
2021-03-19,2021,3,19,4,1,0,0,0,1430,7.266128779556451,842,370,0,2025.43,1762.13,6216,false
2021-03-20,2021,3,20,5,1,1,0,0,2443,7.8013913202914855,1430,2177,232,2063.43,1822.43,6728,false
2021-03-21,2021,3,21,6,1,1,0,0,1975,7.588829878307813,2443,877,684,2220.29,1872.27,6930,false
2021-03-22,2021,3,22,0,1,0,0,0,4503,8.412721169819527,1975,1441,763,2657.71,2022.37,12158,false
2021-03-23,2021,3,23,1,1,0,0,0,876,6.776506992372183,4503,3098,0,2340.29,2032.87,8714,false
2021-03-24,2021,3,24,2,1,0,0,0,4046,8.305731144875866,876,4313,200,2302.14,2162.57,24080,false
2021-03-25,2021,3,25,3,1,0,0,0,1209,7.098375638590786,4046,842,100,2354.57,2202.87,6074,false
2021-03-26,2021,3,26,4,1,0,0,0,34843,10.458636234938782,1209,1430,250,7127.86,3360.97,58302,false
2021-03-27,2021,3,27,5,1,1,0,0,2618,7.870547844507712,34843,2443,0,7152.86,3437.17,8254,false
2021-03-28,2021,3,28,6,1,1,0,0,1605,7.381501894506707,2618,1975,40290,7100,2651.03,5771,false
2021-03-29,2021,3,29,0,1,0,0,0,1692,7.4342573821331355,1605,4503,720,6698.43,2648.93,8052,false
2021-03-30,2021,3,30,1,1,0,0,0,464,6.142037405587356,1692,876,200,6639.57,2634.4,5106,false
2021-03-31,2021,3,31,2,1,0,0,1,1616,7.388327859577107,464,4046,230,6292.43,2688.27,5570,false
2021-04-01,2021,4,1,3,2,0,1,0,0,0,1616,1209,1004,6119.71,2638.33,0,true
2021-04-02,2021,4,2,4,2,0,0,0,2461,7.808729306744398,0,34843,200,1493.71,2691.27,6546,false
2021-04-03,2021,4,3,5,2,1,0,0,848,6.744059186311347,2461,2618,200,1240.86,2696,4675,false
2021-04-04,2021,4,4,6,2,1,0,0,755,6.6280413761795325,848,1605,200,1119.43,2707.97,3019,false
2021-04-05,2021,4,5,0,2,0,0,0,2738,7.915348169263078,755,1692,180,1268.86,2792.8,9115,false
2021-04-06,2021,4,6,1,2,0,0,0,3106,8.041412909393047,2738,464,0,1646.29,2873.1,10389,false
2021-04-07,2021,4,7,2,2,0,0,0,1163,7.059617628291383,3106,1616,0,1581.57,2885.77,3472,false
2021-04-08,2021,4,8,3,2,0,0,0,319,5.768320995793772,1163,0,0,1627.14,2859.63,1735,false
2021-04-09,2021,4,9,4,2,0,0,0,1977,7.589841512182657,319,2461,192,1558,2873.07,5631,false
2021-04-10,2021,4,10,5,2,1,0,0,1450,7.280008252884188,1977,848,0,1644,2908.5,13016,false
2021-04-11,2021,4,11,6,2,1,0,0,2778,7.929846429742503,1450,755,0,1933,2988.77,6762,false
2021-04-12,2021,4,12,0,2,0,0,0,580,6.364750756851911,2778,2738,1320,1624.71,2935.53,3376,false
2021-04-13,2021,4,13,1,2,0,0,0,1673,7.422971251049421,580,3106,50,1420,2962.07,7223,false
2021-04-14,2021,4,14,2,2,0,0,0,4320,8.371242135931933,1673,1163,540,1871,3058.03,11919,false
2021-04-15,2021,4,15,3,2,0,0,0,2698,7.900636613018005,4320,319,50,2210.86,3044.7,7761,false
2021-04-16,2021,4,16,4,2,0,0,0,3140,8.052296499538647,2698,1977,3998,2377,3005.6,30343,false
2021-04-17,2021,4,17,5,2,1,0,0,2951,7.990238185720363,3140,1450,1652,2591.43,3075.9,5905,false
2021-04-18,2021,4,18,6,2,1,0,0,0,0,2951,2778,0,2194.57,3028.23,639,false
2021-04-19,2021,4,19,0,2,0,0,0,0,0,0,580,1336,2111.71,2946.8,700,false
2021-04-20,2021,4,20,1,2,0,0,0,0,0,0,1673,1490,1872.71,2880.97,1180,false
2021-04-21,2021,4,21,2,2,0,0,0,0,0,0,4320,245,1255.57,2730.87,2987,false
2021-04-22,2021,4,22,3,2,0,0,0,1472,7.29505641646263,0,2698,1585,1080.43,2750.73,5251,false
2021-04-23,2021,4,23,4,2,0,0,0,1617,7.388946097618437,1472,3140,650,862.86,2669.77,6079,false
2021-04-24,2021,4,24,5,2,1,0,0,2041,7.621684998724611,1617,2951,1918,732.86,2697.5,6940,false
2021-04-25,2021,4,25,6,2,1,0,0,2417,7.790696031174738,2041,0,485,1078.14,1616.63,7134,false
2021-04-26,2021,4,26,0,2,0,0,0,47281,10.763884952369743,2417,0,0,7832.57,3105.4,69519,false
2021-04-27,2021,4,27,1,2,0,0,0,1451,7.280697195384741,47281,0,1450,8039.86,3100.27,6807,false
2021-04-28,2021,4,28,2,2,0,0,0,490,6.19644412779452,1451,0,728,8109.86,3060.2,5853,false
2021-04-29,2021,4,29,3,2,0,0,0,1878,7.538494999413465,490,1472,26698,8167.86,3107.33,4846,false
2021-04-30,2021,4,30,4,2,0,0,1,1910,7.555381944240273,1878,1617,0,8209.71,3117.13,7394,false
2021-05-01,2021,5,1,5,2,1,1,0,0,0,1910,2041,0,7918.14,3117.13,0,true
2021-05-02,2021,5,2,6,2,1,0,0,617,6.42648845745769,0,2417,864,7661,3055.67,5606,false
2021-05-03,2021,5,3,0,2,0,0,0,559,6.327936783729195,617,47281,0,986.43,3046.03,3176,false
2021-05-04,2021,5,4,1,2,0,0,0,2486,7.818832443803404,559,1451,1548,1134.29,3103.73,7359,false
2021-05-05,2021,5,5,2,2,0,0,0,3545,8.173575486634153,2486,490,182,1570.71,3130.63,10496,false
2021-05-06,2021,5,6,3,2,0,0,0,376,5.932245187448011,3545,1878,30,1356.14,3039.63,4503,false
2021-05-07,2021,5,7,4,2,0,0,0,1100,7.00397413672268,376,1910,414,1240.43,3037.53,6949,false
2021-05-08,2021,5,8,5,2,1,0,0,82,4.418840607796597,1100,0,0,1252.14,3029.63,5195,false
2021-05-09,2021,5,9,6,2,1,0,0,2188,7.691200097522863,82,617,646,1476.57,3036.67,5260,false
2021-05-10,2021,5,10,0,2,0,0,0,3259,8.089482474360754,2188,559,0,1862.29,3096.97,6965,false
2021-05-11,2021,5,11,1,2,0,0,0,2204,7.6984827878809465,3259,2486,1517,1822,3077.83,6961,false
2021-05-12,2021,5,12,2,2,0,0,0,1075,6.98100574072173,2204,3545,1139,1469.14,3094.33,3996,false
2021-05-13,2021,5,13,3,2,0,0,0,2637,7.87777633327726,1075,376,1313,1792.14,3126.47,13580,false
2021-05-14,2021,5,14,4,2,0,0,0,2194,7.693937325509271,2637,1100,774,1948.43,3055.6,6605,false
